Capture_22:222,
918.509,345.62
918.8,401.93
919.092,487.61
919.383,377.45
919.674,411.72
919.965,428.86
920.257,416.62
920.548,465.58
920.839,379.9
921.13,431.3
921.421,426.41
921.711,375
922.002,428.86
922.293,416.62
922.584,392.14
922.874,340.73
923.165,404.38
923.455,352.97
923.746,370.1
924.036,362.76
924.326,328.49
924.617,409.27
924.907,411.72
925.197,411.72
925.487,392.14
925.777,389.69
926.067,411.72
926.357,323.59
926.647,362.76
926.936,357.86
927.226,362.76
927.516,367.66
927.805,441.1
928.095,387.24
928.384,379.9
928.673,421.51
928.963,306.46
929.252,343.18
929.541,379.9
929.83,441.1
930.119,401.93
930.408,414.17
930.697,367.66
930.986,352.97
931.275,323.59
931.564,397.03
931.852,379.9
932.141,379.9
932.429,352.97
932.718,333.38
933.006,448.44
933.295,416.62
933.583,382.34
933.871,406.82
934.159,406.82
934.448,455.78
934.736,345.62
935.024,401.93
935.312,321.15
935.599,438.65
935.887,389.69
936.175,384.79
936.463,460.68
936.75,397.03
937.038,338.28
937.325,411.72
937.613,355.42
937.9,392.14
938.187,360.31
938.475,360.31
938.762,397.03
939.049,379.9
939.336,431.3
939.623,318.7
939.91,382.34
940.197,375
940.484,460.68
940.77,348.07
941.057,379.9
941.344,485.16
941.63,355.42
941.917,357.86
942.203,370.1
942.49,397.03
942.776,370.1
943.062,375
943.348,370.1
943.634,421.51
943.92,330.94
944.206,475.37
944.492,409.27
944.778,397.03
945.064,397.03
945.35,460.68
945.635,330.94
945.921,343.18
946.207,379.9
946.492,316.25
946.778,406.82
947.063,357.86
947.348,387.24
947.633,387.24
947.919,360.31
948.204,384.79
948.489,365.21
948.774,468.02
949.059,443.54
949.343,328.49
949.628,375
949.913,428.86
950.198,357.86
950.482,365.21
950.767,419.06
951.051,365.21
951.336,343.18
951.62,409.27
951.904,365.21
952.189,318.7
952.473,399.48
952.757,406.82
953.041,426.41
953.325,384.79
953.609,409.27
953.893,372.55
954.176,433.75
954.46,370.1
954.744,379.9
955.027,392.14
955.311,323.59
955.594,428.86
955.878,377.45
956.161,377.45
956.444,431.3
956.728,343.18
957.011,499.85
957.294,350.52
957.577,384.79
957.86,372.55
958.143,333.38
958.425,416.62
958.708,372.55
958.991,330.94
959.274,401.93
959.556,436.2
959.839,433.75
960.121,308.91
960.404,352.97
960.686,323.59
960.968,281.98
961.25,375
961.532,389.69
961.815,411.72
962.097,397.03
962.378,406.82
962.66,428.86
962.942,397.03
963.224,348.07
963.506,399.48
963.787,414.17
964.069,411.72
964.35,419.06
964.632,370.1
964.913,450.89
965.194,438.65
965.476,397.03
965.757,445.99
966.038,377.45
966.319,436.2
966.6,377.45
966.881,423.96
967.162,394.58
967.442,404.38
967.723,399.48
968.004,399.48
968.284,419.06
968.565,443.54
968.845,409.27
969.126,401.93
969.406,401.93
969.687,372.55
969.967,399.48
970.247,397.03
970.527,362.76
970.807,436.2
971.087,392.14
971.367,372.55
971.647,375
971.926,406.82
972.206,414.17
972.486,470.47
972.765,401.93
973.045,428.86
973.324,370.1
973.604,419.06
973.883,387.24
974.162,397.03
974.441,318.7
974.721,367.66
975,343.18
975.279,399.48
975.558,414.17
975.836,379.9
976.115,360.31
976.394,416.62
976.673,421.51
976.951,404.38
977.23,328.49
977.508,441.1
977.787,399.48
978.065,357.86
978.343,384.79
978.622,404.38
978.9,406.82
979.178,445.99
979.456,370.1
979.734,556.15
980.012,404.38
980.29,433.75
980.567,355.42
980.845,392.14
981.123,367.66
981.4,443.54
981.678,389.69
981.955,438.65
982.233,392.14
982.51,360.31
982.787,389.69
983.064,485.16
983.342,352.97
983.619,421.51
983.896,416.62
984.173,392.14
984.449,384.79
984.726,357.86
985.003,362.76
985.28,419.06
985.556,308.91
985.833,384.79
986.109,311.35
986.386,416.62
986.662,357.86
986.938,443.54
987.215,419.06
987.491,372.55
987.767,409.27
988.043,423.96
988.319,463.13
988.595,392.14
988.871,372.55
989.146,445.99
989.422,360.31
989.698,350.52
989.973,352.97
990.249,392.14
990.524,443.54
990.8,372.55
991.075,392.14
991.35,416.62
991.625,333.38
991.9,414.17
992.176,450.89
992.45,431.3
992.725,409.27
993,397.03
993.275,355.42
993.55,387.24
993.824,348.07
994.099,348.07
994.374,375
994.648,350.52
994.922,433.75
995.197,409.27
995.471,409.27
995.745,360.31
996.019,377.45
996.294,321.15
996.568,397.03
996.841,490.06
997.115,362.76
997.389,379.9
997.663,362.76
997.937,414.17
998.21,416.62
998.484,421.51
998.757,357.86
999.031,367.66
999.304,423.96
999.577,443.54
999.851,392.14
1000.124,379.9
1000.397,428.86
1000.67,365.21
1000.943,428.86
1001.216,348.07
1001.489,411.72
1001.761,397.03
1002.034,335.83
1002.307,421.51
1002.579,394.58
1002.852,377.45
1003.124,321.15
1003.397,433.75
1003.669,382.34
1003.941,414.17
1004.213,394.58
1004.485,372.55
1004.757,360.31
1005.029,382.34
1005.301,423.96
1005.573,321.15
1005.845,387.24
1006.117,387.24
1006.388,338.28
1006.66,404.38
1006.931,401.93
1007.203,423.96
1007.474,375
1007.746,345.62
1008.017,428.86
1008.288,421.51
1008.559,379.9
1008.83,399.48
1009.101,340.73
1009.372,411.72
1009.643,387.24
1009.914,338.28
1010.185,421.51
1010.455,411.72
1010.726,357.86
1010.996,384.79
1011.267,365.21
1011.537,450.89
1011.808,377.45
1012.078,321.15
1012.348,321.15
1012.618,321.15
,
